194 18721
61 65 741.175
61 66 18.2934
61 67 15.5556
61 68 41.9914
61 69 158.73
61 70 88.2372
61 71 335.993
61 72 216.788
61 73 35.0011
61 74 181.748
61 75 233.643
61 76 288.067
61 77 98.0461
61 78 224.522
61 79 123.985
61 80 337.526
61 81 124.545
61 82 445.583
61 83 151.304
61 84 120.83
61 85 722.973
61 86 732.31
61 87 314.309
61 88 186.424
61 89 566.388
61 90 600.412
61 91 244.326
61 92 196.616
61 93 224.465
61 94 594.79
61 95 215.869
61 96 227.407
61 97 214.206
61 98 687.337
61 99 574.17
61 100 191.879
61 101 561.744
61 102 334.63
61 103 303.265
61 104 576.837
61 105 252.364
61 106 267.46
61 107 254.346
61 108 254.201
61 109 431.388
61 110 261.02
61 111 607.592
61 112 268.631
61 113 452.368
61 114 513.997
61 115 305.07
61 116 320.031
61 117 343.779
61 118 368.866
61 119 490.623
61 120 376.95
61 121 381.432
61 122 460.904
61 123 401.334
61 124 410.061
61 125 614.356
61 126 609.144
61 127 653.278
61 128 429.618
61 129 448.017
61 130 736.566
61 131 465.063
61 132 669.528
61 133 465.919
61 134 674.398
61 135 475.778
61 136 496.229
61 137 671.862
61 138 632.476
61 139 627.03
61 140 696.638
61 141 584.981
61 142 683.223
61 143 533.916
61 144 619.412
61 145 721.115
61 146 694.513
61 147 588.851
61 148 554.544
61 149 712.649
61 150 637.081
61 151 585.364
61 152 618.123
61 153 641.379
61 154 660.235
61 155 593.654
61 156 780.739
61 157 671.102
61 158 644.297
61 159 659.855
61 160 639.845
61 161 779.807
61 162 663.814
61 163 781.435
61 164 768.794
61 165 696.856
61 166 684.922
61 167 700.127
61 168 725.412
61 169 819.911
61 170 730.847
61 171 728.466
61 172 824.99
61 173 802.495
61 174 803.93
61 175 789.051
61 176 868.178
61 177 786.499
61 178 772.503
61 179 831.445
61 180 772.22
61 181 800.066
61 182 877.155
61 183 841.807
61 184 821.505
61 185 784.832
61 186 856.278
61 187 865.26
61 188 843.195
61 189 860.463
61 190 884.083
61 191 864.968
61 192 876.165
61 193 852.109
61 194 933.268
62 63 119.738
62 64 435.568
62 65 236.436
62 66 492.575
62 67 504.833
62 68 467.135
62 69 347.534
62 70 422.718
62 71 172.44
62 72 291.961
62 73 505.336
62 74 333.872
62 75 282.815
62 76 230.41
62 77 438.092
62 78 299.004
62 79 427.97
62 80 200.634
62 81 431.035
62 82 116.223
62 83 414.358
62 84 466.688
62 85 235.421
62 86 247.097
62 87 248.596
62 88 396.532
62 89 139.844
62 90 159.804
62 91 346.448
62 92 424.83
62 93 395.971
62 94 180.408
62 95 417.115
62 96 411.355
62 97 436.217
62 98 240.763
62 99 186.913
62 100 516.691
62 101 190.224
62 102 310.881
62 103 373.142
62 104 222.891
62 105 464.493
62 106 450.002
62 107 490.392
62 108 491.741
62 109 293.031
62 110 545.002
62 111 259.344
62 112 550.148
62 113 311.233
62 114 310.575
62 115 558.567
62 116 547.902
62 117 557.89
62 118 500.565
62 119 394.207
62 120 625.402
62 121 597.67
62 122 462.637
62 123 699.693
62 124 709.639
62 125 407.436
62 126 409.231
62 127 411.113
62 128 689.319
62 129 626.005
62 130 447.616
62 131 594.59
62 132 453.64
62 133 665.224
62 134 464.32
62 135 646.38
62 136 629.99
62 137 499.708
62 138 521.265
62 139 533.045
62 140 516.339
62 141 571.634
62 142 525.957
62 143 701.151
62 144 572.919
62 145 538.907
62 146 550.606
62 147 620.603
62 148 699.834
62 149 558.358
62 150 591.572
62 151 661.263
62 152 615.946
62 153 609.347
62 154 599.477
62 155 691.989
62 156 588.064
62 157 624.639
62 158 701.276
62 159 698.278
62 160 778.408
62 161 641.219
62 162 727.614
62 163 649.859
62 164 653.536
62 165 712.192
62 166 779.954
62 167 746.164
62 168 747.469
62 169 701.309
62 170 778.278
62 171 797.572
62 172 730.28
62 173 739.71
62 174 739.371
62 175 748.131
62 176 738.912
62 177 778.272
62 178 794.88
62 179 750.451
62 180 806.31
62 181 797.341
62 182 767.02
62 183 782.087
62 184 796.043
62 185 845.889
62 186 785.018
62 187 803.477
62 188 831.983
62 189 832.591
62 190 828.49
62 191 840.881
62 192 848.71
62 193 873.416
62 194 844.883
63 64 555.28
63 65 116.7
63 66 612.259
63 67 624.504
63 68 586.777
63 69 467.119
63 70 542.181
63 71 291.1
63 72 411.144
63 73 624.797
63 74 452.521
63 75 400.873
63 76 347.393
63 77 556.637
63 78 416.32
63 79 545.526
63 80 312.114
63 81 548.469
63 82 210.346
63 83 530.659
63 84 583.615
63 85 138.535
63 86 151.405
63 87 357.227
63 88 510.749
63 89 150.565
63 90 143.675
63 91 457.038
63 92 537.263
63 93 506.509
63 94 175.682
63 95 527.931
63 96 521.137
63 97 546.84
63 98 184.785
63 99 198.787
63 100 629.325
63 101 210.714
63 102 409.242
63 103 474.218
63 104 238.686
63 105 571.183
63 106 554.961
63 107 597.153
63 108 598.539
63 109 369.439
63 110 652.461
63 111 264.627
63 112 657.046
63 113 381.65
63 114 361.922
63 115 662.001
63 116 649.16
63 117 656.733
63 118 593.282
63 119 457.596
63 120 724.159
63 121 693.997
63 122 537.215
63 123 801.045
63 124 810.754
63 125 435.899
63 126 439.696
63 127 426.636
63 128 786.268
63 129 715.074
63 130 439.658
63 131 678.371
63 132 471.544
63 133 755.029
63 134 482.613
63 135 732.994
63 136 711.8
63 137 525.246
63 138 561.503
63 139 576.426
63 140 537.326
63 141 630.149
63 142 552.722
63 143 783.949
63 144 623.734
63 145 556.7
63 146 578.453
63 147 684.251
63 148 779.063
63 149 582.387
63 150 640.796
63 151 730.502
63 152 672.809
63 153 660.081
63 154 644.299
63 155 763.369
63 156 597.61
63 157 670.644
63 158 764.074
63 159 757.49
63 160 852.258
63 161 662.003
63 162 790.113
63 163 671.89
63 164 679.715
63 165 765.584
63 166 845.636
63 167 803.931
63 168 800.089
63 169 723.015
63 170 834.504
63 171 857.222
63 172 756.336
63 173 773.226
63 174 772.471
63 175 786.418
63 176 755.226
63 177 822.377
63 178 844.868
63 179 778.739
63 180 858.22
63 181 841.632
63 182 786.752
63 183 813.797
63 184 835.179
63 185 901.528
63 186 813.701
63 187 833.483
63 188 872.527
63 189 869.231
63 190 858.691
63 191 877.994
63 192 884.647
63 193 919.293
63 194 866.052
64 65 671.946
64 66 57.1886
64 67 69.5427
64 68 32.9433
64 69 89.0645
64 70 26.0593
64 71 266.351
64 72 147.187
64 73 73.8701
64 74 113.697
64 75 164.749
64 76 218.821
64 77 59.1985
64 78 156.877
64 79 83.2406
64 80 268.97
64 81 85.8086
64 82 376.339
64 83 107.432
64 84 103.458
64 85 653.357
64 86 662.734
64 87 248.451
64 88 139.396
64 89 497.344
64 90 531.34
64 91 188.612
64 92 159.822
64 93 179.693
64 94 526.345
64 95 176.913
64 96 186.942
64 97 181.049
64 98 618.626
64 99 506.305
64 100 188.103
64 101 494.212
64 102 276.951
64 103 254.843
64 104 510.321
64 105 225.652
64 106 236.153
64 107 234.539
64 108 234.782
64 109 372.055
64 110 255.856
64 111 541.987
64 112 263.807
64 113 394.394
64 114 454.444
64 115 297.27
64 116 307.63
64 117 330.752
64 118 341.242
64 119 439.833
64 120 374.69
64 121 372.344
64 122 420.284
64 123 412.312
64 124 421.804
64 125 558.687
64 126 553.91
64 127 595.839
64 128 433.348
64 129 435.961
64 130 677.327
64 131 445.116
64 132 614.791
64 133 459.128
64 134 620.321
64 135 464.022
64 136 478.944
64 137 621.313
64 138 587.014
64 139 583.32
64 140 646.006
64 141 549.573
64 142 634.525
64 143 524.567
64 144 581.156
64 145 670.953
64 146 647.553
64 147 559.935
64 148 542.229
64 149 665.111
64 150 599.642
64 151 562.952
64 152 585.659
64 153 605.837
64 154 621.731
64 155 575.154
64 156 730.944
64 157 634.77
64 158 621.338
64 159 634.709
64 160 629.695
64 161 735.673
64 162 642.567
64 163 738.117
64 164 727.017
64 165 669.641
64 166 669.17
64 167 677.416
64 168 700.006
64 169 778.933
64 170 709.246
64 171 710.015
64 172 786.926
64 173 767.826
64 174 769.074
64 175 756.839
64 176 826.955
64 177 758.545
64 178 748.423
64 179 795.178
64 180 749.797
64 181 773.188
64 182 838.32
64 183 808.403
64 184 792.075
64 185 766.649
64 186 821.732
64 187 832.081
64 188 816.143
64 189 831.555
64 190 852.058
64 191 836.652
64 192 847.629
64 193 829.716
64 194 898.049
65 66 728.899
65 67 741.134
65 68 703.386
65 69 583.697
65 70 658.663
65 71 407.289
65 72 527.486
65 73 741.264
65 74 568.514
65 75 516.582
65 76 462.648
65 77 672.487
65 78 531.58
65 79 660.728
65 80 424.918
65 81 663.587
65 82 318.791
65 83 645.064
65 84 698.348
65 85 106.251
65 86 114.669
65 87 468.105
65 88 623.87
65 89 230.355
65 90 207.893
65 91 568.16
65 92 649.135
65 93 617.304
65 94 237.739
65 95 638.792
65 96 631.363
65 97 657.482
65 98 195.455
65 99 266.925
65 100 741.015
65 101 282.251
65 102 513.562
65 103 579.266
65 104 302.123
65 105 679.057
65 106 661.779
65 107 704.918
65 108 706.321
65 109 461.483
65 110 760.423
65 111 316.017
65 112 764.587
65 113 469.374
65 114 437.841
65 115 767.031
65 116 752.71
65 117 758.482
65 118 691.237
65 119 537.566
65 120 825.36
65 121 793.606
65 122 623.04
65 123 903.769
65 124 913.251
65 125 490.181
65 126 495.392
65 127 470.7
65 128 885.704
65 129 809.042
65 130 461.773
65 131 768.713
65 132 515.062
65 133 849.201
65 134 525.899
65 135 824.907
65 136 800.234
65 137 572.806
65 138 620.036
65 139 637.071
65 140 580.476
65 141 701.637
65 142 600.257
65 143 872.39
65 144 689.163
65 145 596.285
65 146 626.001
65 147 758.789
65 148 864.726
65 149 626.498
65 150 704.519
65 151 808.791
65 152 742.083
65 153 724.608
65 154 704.295
65 155 842.936
65 156 628.269
65 157 731.014
65 158 836.652
65 159 827.211
65 160 932.829
65 161 700.793
65 162 862.078
65 163 711.522
65 164 722.826
65 165 830.328
65 166 919.541
65 167 871.764
65 168 863.64
65 169 761.079
65 170 900.617
65 171 925.936
65 172 797.566
65 173 820.738
65 174 819.631
65 175 837.871
65 176 787.661
65 177 878.287
65 178 905.522
65 179 821.509
65 180 920.34
65 181 897.409
65 182 821.646
65 183 858.966
65 184 886.553
65 185 966.301
65 186 856.169
65 187 876.791
65 188 924.572
65 189 917.878
65 190 901.757
65 191 926.929
65 192 932.44
65 193 975.392
65 194 900.807
66 67 12.3759
66 68 25.9882
66 69 145.406
66 70 72.5617
66 71 322.759
66 72 202.932
66 73 24.4979
66 74 166.42
66 75 218.724
66 76 273.423
66 77 79.8242
66 78 208.826
66 79 105.699
66 80 322.171
66 81 106.252
66 82 430.802
66 83 133.017
66 84 103.528
66 85 708.876
66 86 718.069
66 87 297.741
66 88 168.146
66 89 551.322
66 90 585.364
66 91 226.306
66 92 178.509
66 93 206.18
66 94 579.204
66 95 197.713
66 96 209.214
66 97 196.335
66 98 671.928
66 99 558.234
66 100 177.243
66 101 545.642
66 102 316.667
66 103 284.971
66 104 560.307
66 105 235.111
66 106 249.852
66 107 237.831
66 108 237.732
66 109 413.519
66 110 246.627
66 111 590.756
66 112 254.332
66 113 434.368
66 114 496.12
66 115 290.431
66 116 304.73
66 117 328.452
66 118 351.774
66 119 472.332
66 120 363.479
66 121 366.804
66 122 442.873
66 123 390.592
66 124 399.511
66 125 596.174
66 126 590.944
66 127 635.192
66 128 417.411
66 129 433.047
66 130 718.611
66 131 448.992
66 132 651.303
66 133 451.832
66 134 656.151
66 135 460.896
66 136 480.556
66 137 653.569
66 138 614.273
66 139 608.894
66 140 678.344
66 141 567.353
66 142 664.945
66 143 519.494
66 144 601.583
66 145 702.823
66 146 676.271
66 147 571.828
66 148 539.67
66 149 694.394
66 150 619.316
66 151 569.09
66 152 600.764
66 153 623.762
66 154 642.401
66 155 577.905
66 156 762.451
66 157 653.431
66 158 627.993
66 159 643.293
66 160 625.394
66 161 761.673
66 162 647.741
66 163 763.338
66 164 750.776
66 165 680.072
66 166 669.631
66 167 683.885
66 168 708.85
66 169 801.947
66 170 714.763
66 171 712.81
66 172 807.223
66 173 784.997
66 174 786.417
66 175 771.775
66 176 850.205
66 177 769.667
66 178 756.122
66 179 813.818
66 180 756.048
66 181 783.361
66 182 859.34
66 183 824.433
66 184 804.522
66 185 769.242
66 186 838.803
66 187 847.911
66 188 826.483
66 189 843.547
66 190 866.849
66 191 848.119
66 192 859.294
66 193 835.972
66 194 915.748
67 68 37.8798
67 69 157.555
67 70 84.1259
67 71 334.86
67 72 214.926
67 73 19.4464
67 74 177.927
67 75 230.365
67 76 285.142
67 77 88.0625
67 78 220.11
67 79 113.2
67 80 333.572
67 81 113.395
67 82 442.43
67 83 140.402
67 84 106.863
67 85 720.717
67 86 729.863
67 87 308.383
67 88 175.587
67 89 562.814
67 90 596.86
67 91 234.949
67 92 183.944
67 93 212.845
67 94 590.437
67 95 203.356
67 96 215.043
67 97 200.903
67 98 683.245
67 99 569.265
67 100 176.44
67 101 556.566
67 102 325.399
67 103 291.91
67 104 570.911
67 105 238.146
67 106 253.662
67 107 239.543
67 108 239.37
67 109 422.44
67 110 245.529
67 111 601.086
67 112 253.127
67 113 442.957
67 114 504.999
67 115 289.607
67 116 304.704
67 117 328.455
67 118 354.445
67 119 479.326
67 120 361.394
67 121 365.961
67 122 447.847
67 123 386.078
67 124 394.848
67 125 604.093
67 126 598.77
67 127 643.482
67 128 414.132
67 129 432.6
67 130 727.273
67 131 449.98
67 132 658.977
67 133 450.386
67 134 663.677
67 135 460.342
67 136 480.992
67 137 660.335
67 138 620.008
67 139 614.276
67 140 685.111
67 141 571.122
67 142 671.312
67 143 518.412
67 144 605.877
67 145 709.474
67 146 682.266
67 147 574.334
67 148 539.103
67 149 700.497
67 150 623.431
67 151 570.364
67 152 603.923
67 153 627.499
67 154 646.706
67 155 578.436
67 156 768.989
67 157 657.298
67 158 629.308
67 159 645.007
67 160 624.341
67 161 767.03
67 162 648.716
67 163 768.527
67 164 755.659
67 165 682.148
67 166 669.565
67 167 685.104
67 168 710.559
67 169 806.639
67 170 715.75
67 171 713.21
67 172 811.327
67 173 788.442
67 174 789.898
67 175 774.749
67 176 854.922
67 177 771.82
67 178 757.547
67 179 817.562
67 180 757.161
67 181 785.299
67 182 863.571
67 183 827.608
67 184 806.937
67 185 769.554
67 186 842.194
67 187 851.03
67 188 828.43
67 189 845.841
67 190 869.734
67 191 850.296
67 192 861.508
67 193 837.032
67 194 919.236
68 69 119.73
68 70 46.6303
68 71 296.992
68 72 177.049
68 73 41.0369
68 74 140.469
68 75 192.739
68 76 247.435
68 77 59.4009
68 78 182.971
68 79 85.9788
68 80 296.245
68 81 87.2262
68 82 404.816
68 83 113.02
68 84 92.4778
68 85 682.912
68 86 692.093
68 87 272.353
68 88 147.671
68 89 525.36
68 90 559.401
68 91 203.562
68 92 161.618
68 93 186.808
68 94 553.345
68 95 180.257
68 96 191.331
68 97 180.919
68 98 646.026
68 99 532.494
68 100 172.899
68 101 519.976
68 102 293.616
68 103 264.801
68 104 534.899
68 105 222.334
68 106 235.48
68 107 227.648
68 108 227.694
68 109 390.113
68 110 242.115
68 111 565.602
68 112 249.982
68 113 411.409
68 114 472.723
68 115 285.049
68 116 297.629
68 117 321.179
68 118 339.124
68 119 451.762
68 120 360.397
68 121 361.113
68 122 425.756
68 123 392.687
68 124 401.913
68 125 574.095
68 126 569.004
68 127 612.558
68 128 416.714
68 129 426.343
68 130 695.434
68 131 439.361
68 132 629.563
68 133 447.143
68 134 634.633
68 135 454.342
68 136 471.956
68 137 633.236
68 138 595.657
68 139 590.883
68 140 657.998
68 141 552.236
68 142 645.25
68 143 513.911
68 144 585.483
68 145 682.65
68 146 657.18
68 147 559.052
68 148 532.991
68 149 675.115
68 150 603.521
68 151 558.689
68 152 586.732
68 153 608.646
68 154 626.245
68 155 568.955
68 156 742.432
68 157 638.056
68 158 617.44
68 159 631.95
68 160 619.594
68 161 743.61
68 162 637.832
68 163 745.561
68 164 733.533
68 165 668
68 166 661.768
68 167 673.462
68 168 697.456
68 169 785.01
68 170 704.767
68 171 703.973
68 172 791.32
68 173 770.295
68 174 771.648
68 175 757.949
68 176 833.203
68 177 757.379
68 178 745.239
68 179 798.558
68 180 745.772
68 181 771.471
68 182 843.186
68 183 810.202
68 184 791.716
68 185 760.533
68 186 824.169
68 187 833.772
68 188 814.55
68 189 830.948
68 190 853.133
68 191 835.736
68 192 846.836
68 193 825.744
68 194 900.904
69 70 75.5034
69 71 177.385
69 72 58.3439
69 73 157.963
69 74 36.2774
69 75 78.4151
69 76 130.797
69 77 98.7206
69 78 75.4902
69 79 100.772
69 80 182.341
69 81 104.696
69 82 288.001
69 83 104.996
69 84 140.379
69 85 564.345
69 86 573.775
69 87 168.375
69 88 117.497
69 89 409.258
69 90 443.189
69 91 136.697
69 92 150.648
69 93 151.881
69 94 439.23
69 95 160.116
69 96 165.542
69 97 172.941
69 98 530.999
69 99 420.192
69 100 217.736
69 101 408.691
69 102 213.287
69 103 210.332
69 104 426.476
69 105 220.02
69 106 222.305
69 107 237.536
69 108 238.277
69 109 302.176
69 110 275.334
69 111 459.55
69 112 282.945
69 113 326.466
69 114 382.826
69 115 309.936
69 116 313.637
69 117 334.383
69 118 324.077
69 119 383.023
69 120 389.622
69 121 378.773
69 122 380.118
69 123 441.548
69 124 451.595
69 125 492.206
69 126 488.167
69 127 526.229
69 128 453.217
69 129 435.812
69 130 604.387
69 131 434.064
69 132 549.224
69 133 464.998
69 134 555.72
69 135 463.298
69 136 470.402
69 137 562.087
69 138 535.878
69 139 534.855
69 140 586.408
69 141 513.897
69 142 577.95
69 143 525.244
69 144 540.76
69 145 611.826
69 146 593.43
69 147 533.315
69 148 538.596
69 149 609.947
69 150 560.13
69 151 545.296
69 152 553.523
69 153 568.958
69 154 580.339
69 155 562.549
69 156 671.867
69 157 596.315
69 158 601.802
69 159 611.95
69 160 627.098
69 161 684.821
69 162 625
69 163 688.423
69 164 679.647
69 165 643.492
69 166 658.546
69 167 657.32
69 168 675.921
69 169 732.229
69 170 690.208
69 171 695.2
69 172 744.279
69 173 730.131
69 174 731.103
69 175 722.683
69 176 779.519
69 177 730.251
69 178 725.533
69 179 754.984
69 180 729.134
69 181 746.207
69 182 794.165
69 183 772.082
69 184 761.401
69 185 751.475
69 186 783.707
69 187 795.864
69 188 788.486
69 189 801.219
69 190 817.265
69 191 807.079
69 192 817.657
69 193 808.232
69 194 858.491
70 71 251.672
70 72 131.424
70 73 82.6196
70 74 93.8585
70 75 146.239
70 76 201.033
70 77 38.7427
70 78 136.362
70 79 59.4969
70 80 249.618
70 81 62.5
70 82 358.307
70 83 82.2015
70 84 85.9407
70 85 636.684
70 86 645.786
70 87 226.294
70 88 113.497
70 89 478.764
70 90 512.807
70 91 162.908
70 92 135.052
70 93 153.825
70 94 506.724
70 95 151.669
70 96 161.452
70 97 156.685
70 98 599.396
70 99 485.953
70 100 170.978
70 101 473.507
70 102 251.706
70 103 228.784
70 104 488.729
70 105 202.077
70 106 211.681
70 107 212.336
70 108 212.663
70 109 347.265
70 110 237.09
70 111 519.769
70 112 245.037
70 113 369.316
70 114 429.761
70 115 277.373
70 116 286.517
70 117 309.345
70 118 316.925
70 119 413.898
70 120 355.696
70 121 351.639
70 122 394.402
70 123 396.891
70 124 406.565
70 125 533.285
70 126 528.443
70 127 570.748
70 128 415.682
70 129 414.317
70 130 652.647
70 131 421.843
70 132 589.274
70 133 438.618
70 134 594.723
70 135 442.358
70 136 456.099
70 137 595.402
70 138 560.955
70 139 557.279
70 140 620.105
70 141 524.006
70 142 608.525
70 143 503.281
70 144 555.353
70 145 645.026
70 146 621.506
70 147 535.074
70 148 520.258
70 149 639.078
70 150 573.891
70 151 539.045
70 152 560.36
70 153 580.231
70 154 595.901
70 155 551.908
70 156 705.004
70 157 609.089
70 158 597.277
70 159 610.303
70 160 608.033
70 161 709.619
70 162 618.763
70 163 712.075
70 164 701.014
70 165 644.919
70 166 646.317
70 167 653.344
70 168 675.514
70 169 752.952
70 170 685.325
70 171 686.625
70 172 761.087
70 173 742.24
70 174 743.471
70 175 731.485
70 176 800.961
70 177 733.677
70 178 724.091
70 179 769.458
70 180 725.716
70 181 748.452
70 182 812.43
70 183 782.918
70 184 767.012
70 185 743.259
70 186 796.142
70 187 806.61
70 188 791.363
70 189 806.538
70 190 826.693
70 191 811.705
70 192 822.65
70 193 805.59
70 194 872.388
71 72 120.286
71 73 334.178
71 74 161.487
71 75 110.515
71 76 60.6784
71 77 265.686
71 78 127.382
71 79 255.778
71 80 61.6497
71 81 258.915
71 82 119.805
71 83 243.321
71 84 294.886
71 85 388.115
71 86 397.94
71 87 105.096
71 88 228.577
71 89 239.392
71 90 272.513
71 91 186.934
71 92 259.414
71 93 234.679
71 94 273.779
71 95 254.723
71 96 251.057
71 97 273.733
71 98 361.932
71 99 259.944
71 100 349.827
71 101 251.594
71 102 184.716
71 103 233.138
71 104 275.971
71 105 308.406
71 106 297.621
71 107 333.487
71 108 334.74
71 109 221.601
71 110 385.805
71 111 313.245
71 112 391.778
71 113 247.364
71 114 282.186
71 115 405.798
71 116 399.126
71 117 413.024
71 118 369.018
71 119 327.78
71 120 478.946
71 121 455.978
71 122 367.513
71 123 547.762
71 124 557.931
71 125 397.136
71 126 395.587
71 127 419.509
71 128 544.486
71 129 495.764
71 130 483.882
71 131 474.56
71 132 452.954
71 133 532.576
71 134 461.802
71 135 519.606
71 136 511.875
71 137 482.531
71 138 479.172
71 139 484.892
71 140 504.393
71 141 495.803
71 142 504.405
71 143 578.992
71 144 509.648
71 145 529.67
71 146 525.268
71 147 533.323
71 148 583.544
71 149 538.177
71 150 529.592
71 151 562.809
71 152 540.064
71 153 543.794
71 154 544.02
71 155 588.788
71 156 587.008
71 157 565.71
71 158 611.611
71 159 614.494
71 160 668.444
71 161 620.077
71 162 637.393
71 163 626.334
71 164 623.56
71 165 637.068
71 166 682.882
71 167 662.758
71 168 672.113
71 169 675.43
71 170 696.137
71 171 709.43
71 172 696.476
71 173 694.199
71 174 694.509
71 175 694.967
71 176 719.202
71 177 714.956
71 178 721.87
71 179 712.377
71 180 729.933
71 181 733.033
71 182 741.007
71 183 737.528
71 184 739.673
71 185 762.513
71 186 744.902
71 187 760.654
71 188 772.196
71 189 778.707
71 190 784.455
71 191 786.001
71 192 795.348
71 193 804.205
71 194 813.734
72 73 213.893
72 74 44.0012
72 75 26.2261
72 76 72.8419
72 77 147.015
72 78 37.2388
72 79 140.684
72 80 125.279
72 81 144.211
72 82 229.7
72 83 134.151
72 84 181.069
72 85 506.185
72 86 515.547
72 87 118.433
72 88 131.097
72 89 351.004
72 90 384.913
72 91 120.831
72 92 165.762
72 93 153.792
72 94 381.35
72 95 168.628
72 96 170
72 97 185.42
72 98 472.877
72 99 362.844
72 100 247.725
72 101 351.7
72 102 177.597
72 103 191.695
72 104 370.493
72 105 229.123
72 106 225.73
72 107 250.772
72 108 251.772
72 109 257.881
72 110 296.269
72 111 404.404
72 112 303.311
72 113 283.288
72 114 335.944
72 115 325.197
72 116 324.592
72 117 343.004
72 118 319.273
72 119 347.463
72 120 403.629
72 121 387.715
72 122 357.063
72 123 463.191
72 124 473.389
72 125 448.114
72 126 444.64
72 127 479.671
72 128 468.857
72 129 439.037
72 130 555.161
72 131 430.102
72 132 505.375
72 133 471.519
72 134 512.51
72 135 465.565
72 136 467.36
72 137 522.619
72 138 502.365
72 139 503.244
72 140 546.503
72 141 491.549
72 142 540.225
72 143 527.335
72 144 514.761
72 145 572.082
72 146 557.304
72 147 516.971
72 148 537.652
72 149 572.972
72 150 534.525
72 151 534.891
72 152 533.113
72 153 545.084
72 154 553.211
72 155 555.305
72 156 631.811
72 157 571.062
72 158 589.414
72 159 597.27
72 160 625.711
72 161 650.328
72 162 613.682
72 163 654.7
72 164 647.572
72 165 626.195
72 166 651.523
72 167 643.977
72 168 659.723
72 169 700.284
72 170 677.277
72 171 685.048
72 172 715.018
72 173 704.312
72 174 705.091
72 175 699.312
72 176 746.825
72 177 710.784
72 178 709.733
72 179 727.32
72 180 714.799
72 181 727.509
72 182 763.61
72 183 746.93
72 184 740.118
72 185 740.633
72 186 757.338
72 187 770.643
72 188 769.056
72 189 779.916
72 190 792.882
72 191 786.253
72 192 796.503
72 193 792.803
72 194 830.711
73 74 174.713
73 75 227.423
73 76 282.373
73 77 77.9333
73 78 215.774
73 79 101.242
73 80 329.324
73 81 100.88
73 82 438.957
73 83 127.907
73 84 89.985
73 85 718.083
73 86 726.985
73 87 301.676
73 88 162.895
73 89 558.65
73 90 592.692
73 91 223.961
73 92 168.604
73 93 198.875
73 94 585.262
73 95 188.171
73 96 200.029
73 97 184.608
73 98 678.326
73 99 563.41
73 100 157.135
73 101 550.378
73 102 314.328
73 103 278.086
73 104 563.759
73 105 220.502
73 106 236.581
73 107 221.089
73 108 220.88
73 109 411.574
73 110 226.15
73 111 593.169
73 112 233.733
73 113 431.464
73 114 493.976
73 115 270.261
73 116 285.528
73 117 309.281
73 118 336.45
73 119 465.35
73 120 341.949
73 121 346.602
73 122 431.6
73 123 367.103
73 124 375.932
73 125 591.374
73 126 585.911
73 127 631.34
73 128 394.809
73 129 413.304
73 130 715.736
73 131 431.102
73 132 645.862
73 133 430.956
73 134 650.343
73 135 441.023
73 136 461.916
73 137 645.971
73 138 604.452
73 139 598.354
73 140 670.739
73 141 553.794
73 142 656.452
73 143 499.012
73 144 588.957
73 145 694.949
73 146 666.976
73 147 556.162
73 148 519.777
73 149 685.323
73 150 606.359
73 151 551.581
73 152 586.151
73 153 610.132
73 154 629.784
73 155 559.379
73 156 754.309
73 157 640.022
73 158 610.534
73 159 626.408
73 160 604.941
73 161 751.043
73 162 629.806
73 163 752.374
73 164 739.219
73 165 663.723
73 166 650.335
73 167 666.286
73 168 691.951
73 169 790.017
73 170 696.839
73 171 694.103
73 172 794.21
73 173 770.835
73 174 772.316
73 175 756.828
73 176 838.314
73 177 753.425
73 178 738.807
73 179 800.166
73 180 738.294
73 181 766.794
73 182 846.549
73 183 809.812
73 184 788.68
73 185 750.418
73 186 824.542
73 187 833.194
73 188 809.925
73 189 827.514
73 190 851.747
73 191 831.907
73 192 843.137
73 193 818.14
73 194 901.642
74 75 52.7119
74 76 107.662
74 77 104.223
74 78 43.2335
74 79 96.6926
74 80 155.8
74 81 100.21
74 82 264.556
74 83 91.156
74 84 137.069
74 85 543.385
74 86 552.339
74 87 135.829
74 88 93.2212
74 89 384.907
74 90 418.95
74 91 101.699
74 92 127.929
74 93 122.618
74 94 413.048
74 95 134.01
74 96 137.609
74 97 149.071
74 98 505.61
74 99 392.678
74 100 205.465
74 101 380.521
74 102 177.073
74 103 175.496
74 104 396.792
74 105 194.893
74 106 194.556
74 107 214.678
74 108 215.564
74 109 266.8
74 110 257.141
74 111 428.877
74 112 264.433
74 113 290.831
74 114 347.918
74 115 288.558
74 116 289.985
74 117 309.651
74 118 293.661
74 119 346.745
74 120 367.812
74 121 354.339
74 122 344.986
74 123 424.244
74 124 434.401
74 125 456.553
74 126 452.422
74 127 491.071
74 128 432.434
74 129 408.89
74 130 569.981
74 131 404.262
74 132 513.496
74 133 439.615
74 134 519.892
74 135 436.022
74 136 441.013
74 137 525.889
74 138 499.672
74 139 498.766
74 140 550.232
74 141 479.048
74 142 541.684
74 143 497.999
74 144 505.311
74 145 575.636
74 146 557.155
74 147 499.819
74 148 510.127
74 149 573.67
74 150 524.753
74 151 513.49
74 152 519.098
74 153 533.872
74 154 544.751
74 155 531.792
74 156 635.687
74 157 561.014
74 158 569.458
74 159 578.966
74 160 598.561
74 161 648.592
74 162 592.997
74 163 652.23
74 164 643.559
74 165 609.854
74 166 627.964
74 167 624.747
74 168 642.584
74 169 696.16
